request_id,phase,round,iteration,sample_id,split_point,network_used,activation_shape,payload_bytes,request_payload_sha256,output_shape,response_payload_bytes,response_payload_sha256,device_inference_wall_ms,device_inference_cuda_ms,remote_roundtrip_ms,e2e_inference_ms,success,error
14922,measurement,5,257,257,1,True,"[1, 24, 192, 192]",3538944,bab5c2b2e75f3c712976aaff8f9778829130a12299c40a0767ed2196d9cfb18f,"[1, 1000]",4000,3a5ef403c212d7a050fc468fbdaa54aec992c3e3ee8e02dc2f7e8622d20e2a27,0.402512,0.10921599715948105,88.863698,89.26621,True,
14923,measurement,5,257,257,2,True,"[1, 24, 192, 192]",3538944,67f0155d86fba838e5737947ae4c27ea9ffbbd205d8cf7d528876c1ea1d32b03,"[1, 1000]",4000,3a5ef403c212d7a050fc468fbdaa54aec992c3e3ee8e02dc2f7e8622d20e2a27,2.197243,1.8839679956436157,80.303939,82.501182,True,
14924,measurement,5,257,257,3,True,"[1, 48, 96, 96]",1769472,669fd083b38d26020619ac1003ad257b43f90e98b310c0b2b8088609dad46a9b,"[1, 1000]",4000,3a5ef403c212d7a050fc468fbdaa54aec992c3e3ee8e02dc2f7e8622d20e2a27,5.327879,5.007264137268066,46.268533,51.596412,True,
14925,measurement,5,257,257,4,True,"[1, 64, 48, 48]",589824,314b1d5c94edea9fffa33b245830cfc2573f3c24dd15e2f44de3cbef54b3ba33,"[1, 1000]",4000,3a5ef403c212d7a050fc468fbdaa54aec992c3e3ee8e02dc2f7e8622d20e2a27,6.689117,6.383967876434326,27.155972,33.845089,True,
14926,measurement,5,257,257,5,True,"[1, 128, 24, 24]",294912,c4ec49afd49a773a522d38e89ab55ac2915f14f7e85e195fd8d84ab53204e143,"[1, 1000]",4000,3a5ef403c212d7a050fc468fbdaa54aec992c3e3ee8e02dc2f7e8622d20e2a27,8.493154,8.175488471984863,20.149576,28.64273,True,
14927,measurement,5,257,257,6,True,"[1, 160, 24, 24]",368640,21f9580c2d08058b4986d5919045f36449a2c10b01c259305fcb574fa584662c,"[1, 1000]",4000,3a5ef403c212d7a050fc468fbdaa54aec992c3e3ee8e02dc2f7e8622d20e2a27,12.927983,12.618111610412598,17.037382,29.965365,True,
14928,measurement,5,257,257,7,True,"[1, 256, 12, 12]",147456,01c9afd288c7e4adb33a86229b0037b5d1107739011750da2f749ecb34bf19cf,"[1, 1000]",4000,3a5ef403c212d7a050fc468fbdaa54aec992c3e3ee8e02dc2f7e8622d20e2a27,20.224631,19.89673614501953,6.821868,27.046499,True,
14929,measurement,5,257,257,8,True,"[1, 1280]",5120,2a9dac16e8b9bbd552fcbc8722eb8c026bb6172f27742e2074adc09e01ed6783,"[1, 1000]",4000,3a5ef403c212d7a050fc468fbdaa54aec992c3e3ee8e02dc2f7e8622d20e2a27,20.566048,20.517215728759766,7.388575,27.954623,True,
14930,measurement,5,257,257,9,False,"[1, 1000]",0,NA,"[1, 1000]",0,NA,20.801161,20.752864837646484,NA,20.861624,True,
14931,measurement,5,258,258,0,True,"[1, 3, 384, 384]",1769472,c8da206c7f156ca3551a03650a3820af1c9cc6ebde358be469c5c0416a6adbdd,"[1, 1000]",4000,d08bb6a44e3dd362349f280c436f3e42fe51435246624d1b5d88424f5b22a207,0.0,0.0,60.076969,60.076969,True,
14932,measurement,5,258,258,1,True,"[1, 24, 192, 192]",3538944,333c25d3a9c711a31fc66dddaff92ca8e34902f56c8dad4b1b293ebb1bdacd2f,"[1, 1000]",4000,d08bb6a44e3dd362349f280c436f3e42fe51435246624d1b5d88424f5b22a207,0.469753,0.12214399874210358,86.121026,86.590779,True,
14933,measurement,5,258,258,2,True,"[1, 24, 192, 192]",3538944,3fa56f89393bbed290d5f512f410077e59a7d8701930d7f3671fe4d87847755c,"[1, 1000]",4000,d08bb6a44e3dd362349f280c436f3e42fe51435246624d1b5d88424f5b22a207,2.4973,2.1320960521698,75.25847,77.75577,True,
14934,measurement,5,258,258,3,True,"[1, 48, 96, 96]",1769472,b8051c9b3de27636799c79a11605b4225d791564623ff554dfb5f06e8009be56,"[1, 1000]",4000,d08bb6a44e3dd362349f280c436f3e42fe51435246624d1b5d88424f5b22a207,6.695755,6.312320232391357,49.755085,56.45084,True,
14935,measurement,5,258,258,4,True,"[1, 64, 48, 48]",589824,bf270a99d7701cc0a668697124de2569d01c0e30e62886efdb12d099bf973fe1,"[1, 1000]",4000,d08bb6a44e3dd362349f280c436f3e42fe51435246624d1b5d88424f5b22a207,8.705368,8.32419204711914,25.048396,33.753764,True,
14936,measurement,5,258,258,5,True,"[1, 128, 24, 24]",294912,f07eee50dbc26618474f788d1fc12654c10ce5c4e0021d2cc5e41e8f7b8d3bc9,"[1, 1000]",4000,d08bb6a44e3dd362349f280c436f3e42fe51435246624d1b5d88424f5b22a207,11.036824,10.871232032775879,20.181168,31.217992,True,
14937,measurement,5,258,258,6,True,"[1, 160, 24, 24]",368640,f14e8b7fd963aaadc4b3de00e1743011b2cef7a8b4343b4444edffaa729778f8,"[1, 1000]",4000,d08bb6a44e3dd362349f280c436f3e42fe51435246624d1b5d88424f5b22a207,17.040817,16.660255432128906,17.909359,34.950176,True,
14938,measurement,5,258,258,7,True,"[1, 256, 12, 12]",147456,b99cad5c700fb338541bfd3bf17471ef6ec570c9eef50f836fa431215f9b8523,"[1, 1000]",4000,d08bb6a44e3dd362349f280c436f3e42fe51435246624d1b5d88424f5b22a207,26.556839,26.163488388061523,8.379376,34.936215,True,
14939,measurement,5,258,258,8,True,"[1, 1280]",5120,1c83ab7b1fcb70b54c510773575bcd50fa0120979e75769777c5ff923a4067d8,"[1, 1000]",4000,d08bb6a44e3dd362349f280c436f3e42fe51435246624d1b5d88424f5b22a207,27.085249,27.035327911376953,13.832543,40.917792,True,
14940,measurement,5,258,258,9,False,"[1, 1000]",0,NA,"[1, 1000]",0,NA,25.868466,25.810047149658203,NA,25.934235,True,
14941,measurement,5,259,259,0,True,"[1, 3, 384, 384]",1769472,60b048ce04c846a51f29699f34199684ebc8e5099a6b8abf9011e554a626b2d0,"[1, 1000]",4000,c2570460c7696de9dd1a4e870a848baf2b22341cf7e52684526ee18f7995a013,0.0,0.0,38.576234,38.576234,True,
14942,measurement,5,259,259,1,True,"[1, 24, 192, 192]",3538944,349df82205cfe7fcd78f90b6cd8dfae93b84a97535e516d34e48a7646d40bfc8,"[1, 1000]",4000,c2570460c7696de9dd1a4e870a848baf2b22341cf7e52684526ee18f7995a013,0.489661,0.1266240030527115,86.447914,86.937575,True,
14943,measurement,5,259,259,2,True,"[1, 24, 192, 192]",3538944,59905b158a9b748f7179ebf62e00088d6a7742cdf85e60565bd0de4a23629b35,"[1, 1000]",4000,c2570460c7696de9dd1a4e870a848baf2b22341cf7e52684526ee18f7995a013,2.691375,2.309920072555542,94.638799,97.330174,True,
14944,measurement,5,259,259,3,True,"[1, 48, 96, 96]",1769472,4509a30f69bb124b2124c43f2624ebfdb33d38980478a504f648e2f9dd7accac,"[1, 1000]",4000,c2570460c7696de9dd1a4e870a848baf2b22341cf7e52684526ee18f7995a013,7.220481,6.8155198097229,43.66289,50.883371,True,
14945,measurement,5,259,259,4,True,"[1, 64, 48, 48]",589824,eb4f4e523416e6ba04eab0b3e39b346a9fe5397bc194b7d6dd0f62a0a8a18678,"[1, 1000]",4000,c2570460c7696de9dd1a4e870a848baf2b22341cf7e52684526ee18f7995a013,9.393316,9.224736213684082,27.718558,37.111874,True,
14946,measurement,5,259,259,5,True,"[1, 128, 24, 24]",294912,0cd873c94b95f9623ee0ce8cbdc2e50fc1bf51905e686326d15aab6859b46939,"[1, 1000]",4000,c2570460c7696de9dd1a4e870a848baf2b22341cf7e52684526ee18f7995a013,12.128941,11.725695610046387,22.623171,34.752112,True,
14947,measurement,5,259,259,6,True,"[1, 160, 24, 24]",368640,5607b7b872f01ae1204364896fc18e6b91796745723e1d192076542c5ded1512,"[1, 1000]",4000,c2570460c7696de9dd1a4e870a848baf2b22341cf7e52684526ee18f7995a013,18.698104,18.289440155029297,16.858697,35.556801,True,
14948,measurement,5,259,259,7,True,"[1, 256, 12, 12]",147456,ee94b308731a411c12a4f6f13d5f129a16b105a05a6cb4012ba7cde0712e7228,"[1, 1000]",4000,c2570460c7696de9dd1a4e870a848baf2b22341cf7e52684526ee18f7995a013,29.11298,28.70732879638672,10.846584,39.959564,True,
14949,measurement,5,259,259,8,True,"[1, 1280]",5120,adec208fe9491622f30f7529a7beca1e9f9fedf35692d2cc1407835f41b9a267,"[1, 1000]",4000,c2570460c7696de9dd1a4e870a848baf2b22341cf7e52684526ee18f7995a013,29.319306,29.262208938598633,11.643171,40.962477,True,
14950,measurement,5,259,259,9,False,"[1, 1000]",0,NA,"[1, 1000]",0,NA,14.473573,14.4268159866333,NA,14.532416,True,
14951,measurement,5,260,260,0,True,"[1, 3, 384, 384]",1769472,8c4f3360e8a04bd8e7a6189b45a0c08f6be838ae31f79cbaa042321961f0ffd7,"[1, 1000]",4000,7818ca0200dbd1e4b0ad5fb7bbd5b7f38c9dfeb8fbeb830b9c5dc0c089f50208,0.0,0.0,45.646975,45.646975,True,
14952,measurement,5,260,260,1,True,"[1, 24, 192, 192]",3538944,aaccfdd44c185a37bec82ef5e4824095039563dc791edaa69502d1eafd48401f,"[1, 1000]",4000,7818ca0200dbd1e4b0ad5fb7bbd5b7f38c9dfeb8fbeb830b9c5dc0c089f50208,0.371196,0.12204799801111221,71.26325,71.634446,True,
14953,measurement,5,260,260,2,True,"[1, 24, 192, 192]",3538944,d6fcf3e6fd413c23b879c22c1871410f452ff7971c6e8fbc3e82a9be8a013182,"[1, 1000]",4000,7818ca0200dbd1e4b0ad5fb7bbd5b7f38c9dfeb8fbeb830b9c5dc0c089f50208,1.685861,1.4243839979171753,75.605578,77.291439,True,
14954,measurement,5,260,260,3,True,"[1, 48, 96, 96]",1769472,acb22d46752288469d7e1145603199e3348bceb34c78a5c5068f73d372c144d9,"[1, 1000]",4000,7818ca0200dbd1e4b0ad5fb7bbd5b7f38c9dfeb8fbeb830b9c5dc0c089f50208,4.342133,4.060927867889404,45.171701,49.513834,True,
14955,measurement,5,260,260,4,True,"[1, 64, 48, 48]",589824,d2610e6958a57fd1107b54aa62e5c6592e35ca66ab0716fe93f43c506e07c33b,"[1, 1000]",4000,7818ca0200dbd1e4b0ad5fb7bbd5b7f38c9dfeb8fbeb830b9c5dc0c089f50208,5.287629,5.029888153076172,28.304866,33.592495,True,
14956,measurement,5,260,260,5,True,"[1, 128, 24, 24]",294912,cdf6363d617275c062e5e5ad05d5a12994413d3e84c71fcd4624d79f6c540826,"[1, 1000]",4000,7818ca0200dbd1e4b0ad5fb7bbd5b7f38c9dfeb8fbeb830b9c5dc0c089f50208,6.801117,6.674079895019531,19.350367,26.151484,True,
14957,measurement,5,260,260,6,True,"[1, 160, 24, 24]",368640,b75daa4dcfb135570d25b2629057e0c45254815bc10bfd63faaca3d431e7ef61,"[1, 1000]",4000,7818ca0200dbd1e4b0ad5fb7bbd5b7f38c9dfeb8fbeb830b9c5dc0c089f50208,10.205051,9.941439628601074,14.165572,24.370623,True,
14958,measurement,5,260,260,7,True,"[1, 256, 12, 12]",147456,202b54995cb9f9973c1815670d626a14e122826814ce1e2b4ff4ba2d4833e708,"[1, 1000]",4000,7818ca0200dbd1e4b0ad5fb7bbd5b7f38c9dfeb8fbeb830b9c5dc0c089f50208,15.953905,15.692992210388184,10.488951,26.442856,True,
14959,measurement,5,260,260,8,True,"[1, 1280]",5120,0b5ae837c7262e6ec9bb9c9f0dd9ea8aa5df7452d78d6f2ae6cae12abe6e0bce,"[1, 1000]",4000,7818ca0200dbd1e4b0ad5fb7bbd5b7f38c9dfeb8fbeb830b9c5dc0c089f50208,16.107193,16.06492805480957,7.272722,23.379915,True,
14960,measurement,5,260,260,9,False,"[1, 1000]",0,NA,"[1, 1000]",0,NA,16.385501,16.337791442871094,NA,16.445177,True,
14961,measurement,5,261,261,0,True,"[1, 3, 384, 384]",1769472,7290ce31c94c83df37898abf4729a7ec7499d0c607f096aaece321523a89e0f9,"[1, 1000]",4000,c6a81aa7720de42414d63a57d95acdb5c4b2e207fcb3854fb8bd96daa73c0e54,0.0,0.0,36.473593,36.473593,True,
14962,measurement,5,261,261,1,True,"[1, 24, 192, 192]",3538944,c39d9b1481a84bea99b59bdf3feb20044bb713f270426dd85808de940bbc3826,"[1, 1000]",4000,c6a81aa7720de42414d63a57d95acdb5c4b2e207fcb3854fb8bd96daa73c0e54,0.49354,0.2327360063791275,96.584613,97.078153,True,
14963,measurement,5,261,261,2,True,"[1, 24, 192, 192]",3538944,256b4454fa091b608ae2b84402c2bfda122504fdb797a5ccf54b8ef61e6e37a6,"[1, 1000]",4000,c6a81aa7720de42414d63a57d95acdb5c4b2e207fcb3854fb8bd96daa73c0e54,1.740602,1.4588799476623535,74.768354,76.508956,True,
14964,measurement,5,261,261,3,True,"[1, 48, 96, 96]",1769472,42f9c2d7d9d9ed96fc75dcb7e9e25dcb5fdb8a58a75248a751a3ac3342dd1c64,"[1, 1000]",4000,c6a81aa7720de42414d63a57d95acdb5c4b2e207fcb3854fb8bd96daa73c0e54,4.151382,3.8936960697174072,39.066986,43.218368,True,
14965,measurement,5,261,261,4,True,"[1, 64, 48, 48]",589824,233f233ffd1a808268e7ef8bf4dfa598fcc6dcd1711579df28f30e5202a486aa,"[1, 1000]",4000,c6a81aa7720de42414d63a57d95acdb5c4b2e207fcb3854fb8bd96daa73c0e54,5.171397,4.925759792327881,27.574917,32.746314,True,
14966,measurement,5,261,261,5,True,"[1, 128, 24, 24]",294912,49bd2e4111ac5188600b30b438f0f7975dc468fd35f9f533529ffc6bf62df558,"[1, 1000]",4000,c6a81aa7720de42414d63a57d95acdb5c4b2e207fcb3854fb8bd96daa73c0e54,6.550635,6.294335842132568,18.431269,24.981904,True,
14967,measurement,5,261,261,6,True,"[1, 160, 24, 24]",368640,6b041ecc534db540d36cba7fb0cf2a29860bddedc4f439bfb91b7bea1bc13ce2,"[1, 1000]",4000,c6a81aa7720de42414d63a57d95acdb5c4b2e207fcb3854fb8bd96daa73c0e54,10.00706,9.751199722290039,14.851779,24.858839,True,
14968,measurement,5,261,261,7,True,"[1, 256, 12, 12]",147456,e62b8eb3529ef0aaa337745db63a54e68c8d34e7c6b6e05f1c453a20201bdbc7,"[1, 1000]",4000,c6a81aa7720de42414d63a57d95acdb5c4b2e207fcb3854fb8bd96daa73c0e54,15.579885,15.322591781616211,8.529257,24.109142,True,
14969,measurement,5,261,261,8,True,"[1, 1280]",5120,4d583e28ef2bffb427dba9e6a70990366c28d677a79cdd5fa998dd9a43081ab9,"[1, 1000]",4000,c6a81aa7720de42414d63a57d95acdb5c4b2e207fcb3854fb8bd96daa73c0e54,15.893488,15.84886360168457,8.039652,23.93314,True,
14970,measurement,5,261,261,9,False,"[1, 1000]",0,NA,"[1, 1000]",0,NA,15.881711,15.835968017578125,NA,15.94909,True,
14971,measurement,5,262,262,0,True,"[1, 3, 384, 384]",1769472,6021c2b4059fae9f70553aa60df8eab714ad6eb6b60553facab03bf16d9b8dd6,"[1, 1000]",4000,827007abe697e9d52d2dd937a1fcf80aacf3f0686d1b8513cf8f1902a6a88c1a,0.0,0.0,45.856963,45.856963,True,
14972,measurement,5,262,262,1,True,"[1, 24, 192, 192]",3538944,3f6f3fb20e27dcb91a8b95ec18087c821142e5bd5f1923f6f66b508dab04886b,"[1, 1000]",4000,827007abe697e9d52d2dd937a1fcf80aacf3f0686d1b8513cf8f1902a6a88c1a,0.521705,0.22380800545215607,85.478879,86.000584,True,
14973,measurement,5,262,262,2,True,"[1, 24, 192, 192]",3538944,5f984a78b0a415037fdfd9b6d04ec98323c43b83acbf5bdd78d8d90de21884f3,"[1, 1000]",4000,827007abe697e9d52d2dd937a1fcf80aacf3f0686d1b8513cf8f1902a6a88c1a,1.928639,1.642848014831543,76.188898,78.117537,True,
14974,measurement,5,262,262,3,True,"[1, 48, 96, 96]",1769472,27c603b18aed4b61d691cb408df6024094e4d5ebbe2e7cc1482317446aacf68f,"[1, 1000]",4000,827007abe697e9d52d2dd937a1fcf80aacf3f0686d1b8513cf8f1902a6a88c1a,5.042702,4.755328178405762,40.832098,45.8748,True,
14975,measurement,5,262,262,4,True,"[1, 64, 48, 48]",589824,8d52352d71497e4295bf7c8a8c0cede048d96e4a49a703573874297101a5d3b3,"[1, 1000]",4000,827007abe697e9d52d2dd937a1fcf80aacf3f0686d1b8513cf8f1902a6a88c1a,6.502533,6.204288005828857,28.497239,34.999772,True,
14976,measurement,5,262,262,5,True,"[1, 128, 24, 24]",294912,ed3e93c0b8303d8d925c31c7e5124a3e5d60fbffacb2ba33172440103067322d,"[1, 1000]",4000,827007abe697e9d52d2dd937a1fcf80aacf3f0686d1b8513cf8f1902a6a88c1a,8.259903,7.956287860870361,24.515949,32.775852,True,
14977,measurement,5,262,262,6,True,"[1, 160, 24, 24]",368640,ec150dc117b7c52616c80521209b4907bcea7ea685daa335644d4eac873c56ea,"[1, 1000]",4000,827007abe697e9d52d2dd937a1fcf80aacf3f0686d1b8513cf8f1902a6a88c1a,12.62661,12.315135955810547,15.710219,28.336829,True,
14978,measurement,5,262,262,7,True,"[1, 256, 12, 12]",147456,dbf1860eba90839472835a412c91f1d7d46909fac6ead647765004a00d8a6b8d,"[1, 1000]",4000,827007abe697e9d52d2dd937a1fcf80aacf3f0686d1b8513cf8f1902a6a88c1a,19.660324,19.352096557617188,8.468719,28.129043,True,
14979,measurement,5,262,262,8,True,"[1, 1280]",5120,92971468dccda11bbdb78b755d08b50eae89a95e4b5b7d04b205998ebf523073,"[1, 1000]",4000,827007abe697e9d52d2dd937a1fcf80aacf3f0686d1b8513cf8f1902a6a88c1a,20.136734,20.09052848815918,10.929704,31.066438,True,
14980,measurement,5,262,262,9,False,"[1, 1000]",0,NA,"[1, 1000]",0,NA,20.255854,20.209503173828125,NA,20.318002,True,
14981,measurement,5,263,263,0,True,"[1, 3, 384, 384]",1769472,4cf65b13fa371fb833bdda135472c02eee268900840f0fa7b0ad7ce7524f4a2b,"[1, 1000]",4000,cc82fbb21c2a042c80eec77d4d6df3d869a9842e3153e5b7274ca4d0fe9565f1,0.0,0.0,36.678745,36.678745,True,
14982,measurement,5,263,263,1,True,"[1, 24, 192, 192]",3538944,ac0120d09e07ae856f19804d24aaa42113e0dbee59e44749a130d9fadec15b30,"[1, 1000]",4000,cc82fbb21c2a042c80eec77d4d6df3d869a9842e3153e5b7274ca4d0fe9565f1,0.398937,0.14841599762439728,91.262823,91.66176,True,
14983,measurement,5,263,263,2,True,"[1, 24, 192, 192]",3538944,afd279e62f5b931b4e87d35ba589ac97eae983aa11be521c1310539692eb8b5c,"[1, 1000]",4000,cc82fbb21c2a042c80eec77d4d6df3d869a9842e3153e5b7274ca4d0fe9565f1,1.655388,1.494047999382019,90.412667,92.068055,True,
14984,measurement,5,263,263,3,True,"[1, 48, 96, 96]",1769472,5547e70c3fc9effa236c2e6101bdb1057c8b0a2f68ff200155a2aa4960582fec,"[1, 1000]",4000,cc82fbb21c2a042c80eec77d4d6df3d869a9842e3153e5b7274ca4d0fe9565f1,4.118818,3.8611838817596436,40.8502,44.969018,True,
14985,measurement,5,263,263,4,True,"[1, 64, 48, 48]",589824,82ec26e34307951848e62baabd3d46aa8bd042522462110e13df791487316154,"[1, 1000]",4000,cc82fbb21c2a042c80eec77d4d6df3d869a9842e3153e5b7274ca4d0fe9565f1,5.247147,4.99510383605957,23.748243,28.99539,True,
14986,measurement,5,263,263,5,True,"[1, 128, 24, 24]",294912,55a63132f932e9ad62a5471e382008d0491f926407fcebc741478ebfb56f91f6,"[1, 1000]",4000,cc82fbb21c2a042c80eec77d4d6df3d869a9842e3153e5b7274ca4d0fe9565f1,6.544348,6.29260778427124,22.761691,29.306039,True,
14987,measurement,5,263,263,6,True,"[1, 160, 24, 24]",368640,acc330a089710ac2633d3e57fcc4e2b6f3903ed5475ae99c5fe82b25106b2cd5,"[1, 1000]",4000,cc82fbb21c2a042c80eec77d4d6df3d869a9842e3153e5b7274ca4d0fe9565f1,10.046847,9.796928405761719,21.225636,31.272483,True,
14988,measurement,5,263,263,7,True,"[1, 256, 12, 12]",147456,55dffab54ae911103f40c106996314f1f31890e34d2f57efe4c9fc810627ddf1,"[1, 1000]",4000,cc82fbb21c2a042c80eec77d4d6df3d869a9842e3153e5b7274ca4d0fe9565f1,15.679543,15.429920196533203,8.997574,24.677117,True,
14989,measurement,5,263,263,8,True,"[1, 1280]",5120,52fe848605825ae6d6030e8466be82c80674c5294089d37ede720c718dcedcc9,"[1, 1000]",4000,cc82fbb21c2a042c80eec77d4d6df3d869a9842e3153e5b7274ca4d0fe9565f1,15.98059,15.937248229980469,8.900139,24.880729,True,
14990,measurement,5,263,263,9,False,"[1, 1000]",0,NA,"[1, 1000]",0,NA,16.045609,16.00761604309082,NA,16.102026,True,
14991,measurement,5,264,264,0,True,"[1, 3, 384, 384]",1769472,6db2d78fb4b5c73e863223df66aade10268bd7ea7c58b5da2f7fbf53ade3f5d2,"[1, 1000]",4000,10f7233fca59aea5e1a9ded6fd3412ed71a30bf29a5a7e653c41b032a32eef7d,0.0,0.0,45.139859,45.139859,True,
14992,measurement,5,264,264,1,True,"[1, 24, 192, 192]",3538944,9b1e04cc194ea9823b0733bd9bf8b355da085b06dd55bd146a2e0cc0f7f661b9,"[1, 1000]",4000,10f7233fca59aea5e1a9ded6fd3412ed71a30bf29a5a7e653c41b032a32eef7d,0.432022,0.29232001304626465,88.663421,89.095443,True,
14993,measurement,5,264,264,2,True,"[1, 24, 192, 192]",3538944,5dc8eb72c1835321de884b65bf9c2c32bf56f3c0b106e063408641f50b5e12e3,"[1, 1000]",4000,10f7233fca59aea5e1a9ded6fd3412ed71a30bf29a5a7e653c41b032a32eef7d,2.065085,1.7760640382766724,90.985226,93.050311,True,
14994,measurement,5,264,264,3,True,"[1, 48, 96, 96]",1769472,7e4678008f0664a8fbf8bfada14093454f29a09cd2a59d98b18138b977bc33db,"[1, 1000]",4000,10f7233fca59aea5e1a9ded6fd3412ed71a30bf29a5a7e653c41b032a32eef7d,5.211554,5.074304103851318,43.024402,48.235956,True,
14995,measurement,5,264,264,4,True,"[1, 64, 48, 48]",589824,4eacc5517cecdd8283daebe8f65a9920f2fcb6bd00a19f629dbd2f1139ea35fd,"[1, 1000]",4000,10f7233fca59aea5e1a9ded6fd3412ed71a30bf29a5a7e653c41b032a32eef7d,6.719932,6.404672145843506,27.927918,34.64785,True,
14996,measurement,5,264,264,5,True,"[1, 128, 24, 24]",294912,c33d0a9187578fdfe6377d7b80689f79a9a30330385113faf17da676e258126b,"[1, 1000]",4000,10f7233fca59aea5e1a9ded6fd3412ed71a30bf29a5a7e653c41b032a32eef7d,8.295264,8.158464431762695,22.34701,30.642274,True,
14997,measurement,5,264,264,6,True,"[1, 160, 24, 24]",368640,9ab39f754b427d08802b288e1e43db7249b9fe9d865247c3648ef3187087fb98,"[1, 1000]",4000,10f7233fca59aea5e1a9ded6fd3412ed71a30bf29a5a7e653c41b032a32eef7d,12.785953,12.4717435836792,16.14772,28.933673,True,
14998,measurement,5,264,264,7,True,"[1, 256, 12, 12]",147456,d40c215020f8165dc8864edcc986eb830115b3fdd9205daf13caa5bccdcc9a7e,"[1, 1000]",4000,10f7233fca59aea5e1a9ded6fd3412ed71a30bf29a5a7e653c41b032a32eef7d,19.923461,19.78508758544922,11.216075,31.139536,True,
14999,measurement,5,264,264,8,True,"[1, 1280]",5120,33e81c37fca4773d3ed34c61d82f34f5b48ae32f4ecc27cf909a5b4249f33853,"[1, 1000]",4000,10f7233fca59aea5e1a9ded6fd3412ed71a30bf29a5a7e653c41b032a32eef7d,20.434427,20.387775421142578,10.898795,31.333222,True,
15000,measurement,5,264,264,9,False,"[1, 1000]",0,NA,"[1, 1000]",0,NA,20.509511,20.4652156829834,NA,20.568428,True,
15001,measurement,5,265,265,0,True,"[1, 3, 384, 384]",1769472,31961145c5fa4bb79261b3464ddc72238fd39f9ca23562f9c079eb42b2d81f60,"[1, 1000]",4000,ba57fba11880b24cb5bb7bf7c268d6f74471975bfa3aa5256086c95e116c6221,0.0,0.0,49.628941,49.628941,True,
15002,measurement,5,265,265,1,True,"[1, 24, 192, 192]",3538944,261da7d4a49c4cfbc4dbdc45406fd25cbbf79232a4f494f510058df936397be3,"[1, 1000]",4000,ba57fba11880b24cb5bb7bf7c268d6f74471975bfa3aa5256086c95e116c6221,0.481651,0.12544000148773193,93.604399,94.08605,True,
15003,measurement,5,265,265,2,True,"[1, 24, 192, 192]",3538944,be5634340c2de72834ca2ed5c0a83f791148aa07fca78256b5d8fb32d8749b0a,"[1, 1000]",4000,ba57fba11880b24cb5bb7bf7c268d6f74471975bfa3aa5256086c95e116c6221,2.640587,2.2636799812316895,68.621891,71.262478,True,
15004,measurement,5,265,265,3,True,"[1, 48, 96, 96]",1769472,b6a868b04cba46392fb1e08b508f681bac58fc9535949a4c8875ba8101f3ab1d,"[1, 1000]",4000,ba57fba11880b24cb5bb7bf7c268d6f74471975bfa3aa5256086c95e116c6221,6.975851,6.5871357917785645,45.478734,52.454585,True,
15005,measurement,5,265,265,4,True,"[1, 64, 48, 48]",589824,e1989db1b24b2af0194bd1c0c6513fcb1e239cf9e309b7a8fca384370c2c703b,"[1, 1000]",4000,ba57fba11880b24cb5bb7bf7c268d6f74471975bfa3aa5256086c95e116c6221,9.122593,8.733983993530273,22.748173,31.870766,True,
15006,measurement,5,265,265,5,True,"[1, 128, 24, 24]",294912,69d9cb17a0addbbe7b7f1728cd04a401517e617ddf34dd3768fb08df7a4d5d19,"[1, 1000]",4000,ba57fba11880b24cb5bb7bf7c268d6f74471975bfa3aa5256086c95e116c6221,11.566114,11.165887832641602,21.922808,33.488922,True,
15007,measurement,5,265,265,6,True,"[1, 160, 24, 24]",368640,5c006459a3240d99eb4ba82dd43ce53e208e9998f8f948b8810a1c2894d61434,"[1, 1000]",4000,ba57fba11880b24cb5bb7bf7c268d6f74471975bfa3aa5256086c95e116c6221,17.918195,17.517343521118164,16.427815,34.34601,True,
15008,measurement,5,265,265,7,True,"[1, 256, 12, 12]",147456,bf716cf1b4d404d4c26991e28e40eb4bb9dc23a33bc96eff00e274ef16d053f2,"[1, 1000]",4000,ba57fba11880b24cb5bb7bf7c268d6f74471975bfa3aa5256086c95e116c6221,27.658419,27.25049591064453,9.298808,36.957227,True,
15009,measurement,5,265,265,8,True,"[1, 1280]",5120,706b9aacf0c40e41ec82f4ec13a778ff78b6a7d352703d8854395799cc2730f9,"[1, 1000]",4000,ba57fba11880b24cb5bb7bf7c268d6f74471975bfa3aa5256086c95e116c6221,15.738599,15.689791679382324,9.507632,25.246231,True,
15010,measurement,5,265,265,9,False,"[1, 1000]",0,NA,"[1, 1000]",0,NA,14.823797,14.775744438171387,NA,14.883521,True,
15011,measurement,5,266,266,0,True,"[1, 3, 384, 384]",1769472,4aefaca1d6b6fe8a635767f5575f22e09a607704341f40812362d76cba7d4ea4,"[1, 1000]",4000,0e1353d5f127c14bc25ff1e5c8f0ea5c377a384c1240f4b30297f944403882b6,0.0,0.0,47.558621,47.558621,True,
15012,measurement,5,266,266,1,True,"[1, 24, 192, 192]",3538944,beab88174ae9e3d8da02ab8f52b142c3ad09ba1415acddd5fe1222daa1d6cb59,"[1, 1000]",4000,0e1353d5f127c14bc25ff1e5c8f0ea5c377a384c1240f4b30297f944403882b6,0.521901,0.2513279914855957,84.344723,84.866624,True,
