K,run_id,second,waiting_time_mean,active_time_mean,logical_frame_deadline_miss_pct,boundary_prior_waiting_mean,boundary_prior_active_mean
7,run04,18,40.050531379,1.982166471,100.0,39.266666666666666,1.9666666666666666
7,run04,19,41.307012029,1.983243398,100.0,40.666666666666664,1.9666666666666666
7,run04,20,40.350164985,1.988208797,100.0,39.63333333333333,2
7,run04,21,40.849500786,1.98380295,100.0,40.46666666666667,2
7,run04,22,42.160785345,1.983966386,100.0,41.63333333333333,1.9333333333333333
7,run04,23,45.646654857,1.985572312,100.0,45.1,1.9333333333333333
7,run04,24,44.748484023,1.98077052,100.0,44.3,1.9666666666666666
7,run04,25,43.707619876,1.983832805,100.0,43.233333333333334,1.9666666666666666
7,run04,26,44.651977517,1.984659286,100.0,43.86666666666667,1.9666666666666666
7,run04,27,43.306565444,1.980947911,100.0,42.8,1.9666666666666666
7,run04,28,39.770821444,1.984843941,100.0,39.03333333333333,1.9333333333333333
7,run04,29,37.156930357,1.990513323,100.0,36.46666666666667,2
7,run04,30,36.272367802,1.985928658,100.0,35.6,2
7,run04,31,38.840566606,1.97868493,100.0,38.6,2
7,run04,32,43.664145482,1.986462394,100.0,43.03333333333333,2
7,run04,33,43.953408138,1.985443434,100.0,43.3,2
7,run04,34,44.157438193,1.985089292,100.0,43.766666666666666,1.9666666666666666
7,run04,35,44.682570478,1.979271833,100.0,44,2
7,run04,36,46.414235798,1.98302147,100.0,45.7,1.9666666666666666
7,run04,37,44.316554551,1.977641109,100.0,43.5,2
7,run04,38,42.747819799,1.983314848,100.0,42.13333333333333,1.9666666666666666
7,run04,39,45.488772155,1.982352321,100.0,44.86666666666667,2
7,run04,40,41.21047324,1.985031988,100.0,40.333333333333336,1.9666666666666666
7,run04,41,40.901222959,1.988599006,100.0,40.46666666666667,2
7,run04,42,43.762979692,1.989495443,100.0,43.06666666666667,2
7,run04,43,36.239864726,1.983652547,100.0,35.43333333333333,2
7,run04,44,37.684612276,1.986034674,100.0,37.333333333333336,1.9333333333333333
7,run04,45,36.408458511,1.98319538,100.0,35.6,1.9333333333333333
7,run04,46,35.098250801,1.977833533,100.0,34.53333333333333,1.9666666666666666
7,run04,47,34.251960796,1.982184055,100.0,33.53333333333333,1.9666666666666666
7,run04,48,34.145252313,1.983835107,100.0,33.53333333333333,2
7,run04,49,31.853149118,1.983466544,100.0,31.166666666666668,1.8666666666666667
7,run04,50,28.587134475,1.987553628,100.0,28.033333333333335,2
7,run04,51,31.114705384,1.983893712,100.0,30.633333333333333,1.9666666666666666
7,run04,52,32.303710067,1.984102278,100.0,31.766666666666666,1.9333333333333333
7,run04,53,28.101859972,1.982300313,100.0,27.633333333333333,2
7,run04,54,24.890702346,1.982472935,100.0,24.066666666666666,1.9666666666666666
7,run04,55,22.682728631,1.982879662,100.0,22.1,1.9666666666666666
7,run04,56,21.058423022,1.980583279,100.0,20.4,1.9666666666666666
7,run04,57,17.594856726,1.976706192,100.0,16.9,2
7,run04,58,17.195262417,1.980292194,100.0,16.733333333333334,2
7,run04,59,18.636765021,1.98199709,100.0,18.033333333333335,2
7,run05,0,34.497714277,1.645273863,100.0,34.833333333333336,1.6666666666666667
7,run05,1,45.803941934,1.981528626,100.0,45.1,2
7,run05,2,45.441711234,1.979631166,100.0,44.766666666666666,1.9666666666666666
7,run05,3,44.60539644,1.984675646,100.0,43.86666666666667,2
7,run05,4,45.500235056,1.980972099,100.0,44.93333333333333,1.9666666666666666
7,run05,5,45.218313488,1.980570519,100.0,44.733333333333334,1.9666666666666666
7,run05,6,50.50346248,1.981285199,100.0,49.86666666666667,1.9666666666666666
7,run05,7,46.076021178,1.985409419,100.0,45.5,1.9
7,run05,8,45.584954258,1.990125182,100.0,45,1.9666666666666666
7,run05,9,43.838333434,1.980796307,100.0,43.03333333333333,1.9666666666666666
7,run05,10,43.951213363,1.980601491,100.0,43.56666666666667,1.9666666666666666
7,run05,11,47.130550531,1.9884724,100.0,46.53333333333333,1.9666666666666666
7,run05,12,46.060192487,1.985234537,100.0,45.266666666666666,2
7,run05,13,41.566689551,1.987355066,100.0,40.833333333333336,2
7,run05,14,38.536665048,1.987086665,100.0,37.766666666666666,2
7,run05,15,32.887397885,1.988625347,100.0,32.06666666666667,2
7,run05,16,22.598979003,1.986568376,100.0,21.6,2
7,run05,17,12.248331163,1.988786244,100.0,11.4,2
7,run05,18,5.652820108,1.965326817,82.85714285714286,4.566666666666666,2
7,run05,19,1.997460113,1.775011061,42.38095238095238,0.9666666666666667,2
7,run05,20,2.017411092,1.760774184,42.857142857142854,1,2
7,run05,21,1.997418292,1.75776807,41.904761904761905,0.9333333333333333,2
7,run05,22,1.996573861,1.767041087,41.904761904761905,0.9333333333333333,2
7,run05,23,2.040750468,1.763103364,42.38095238095238,0.9666666666666667,2
7,run05,24,1.9903867,1.764999275,41.904761904761905,0.9333333333333333,2
7,run05,25,2.005752452,1.764903475,42.38095238095238,0.9666666666666667,2
7,run05,26,2.028440989,1.763012808,42.857142857142854,1,2
7,run05,27,2.101954391,1.790013175,43.80952380952381,1.0666666666666667,2
7,run05,28,2.033645454,1.794315069,41.904761904761905,0.9333333333333333,2
7,run05,29,2.057872393,1.763315122,42.857142857142854,1,2
7,run05,30,1.982337311,1.770155745,41.904761904761905,0.9333333333333333,2
7,run05,31,2.01986535,1.761718974,42.38095238095238,0.9666666666666667,2
7,run05,32,2.013108835,1.773609204,42.38095238095238,0.9666666666666667,2
7,run05,33,2.007290909,1.786864076,42.38095238095238,0.9666666666666667,2
7,run05,34,1.988652255,1.769797138,41.42857142857142,0.9,2
7,run05,35,1.998048152,1.766976782,42.857142857142854,1,2
7,run05,36,1.975983036,1.767578382,42.857142857142854,1,2
7,run05,37,2.038895794,1.780730887,42.38095238095238,0.9666666666666667,2
7,run05,38,2.162724246,1.801217232,45.714285714285715,1.2,2
7,run05,39,1.965754839,1.759083009,41.42857142857142,0.9,2
7,run05,40,2.020144519,1.774714524,42.857142857142854,1,2
7,run05,41,2.014574729,1.777456303,41.904761904761905,0.9666666666666667,1.9666666666666666
7,run05,42,1.968962218,1.74794812,41.42857142857142,0.9,2
7,run05,43,2.000130855,1.766982731,41.904761904761905,0.9333333333333333,2
7,run05,44,2.04134839,1.807889513,42.857142857142854,1,2
7,run05,45,1.982314725,1.759262846,42.857142857142854,1,2
7,run05,46,2.046223645,1.778541231,42.38095238095238,0.9666666666666667,2
7,run05,47,1.97082876,1.764808767,41.904761904761905,0.9333333333333333,2
7,run05,48,2.014595696,1.765431278,42.38095238095238,0.9666666666666667,2
7,run05,49,2.059377025,1.782988054,41.904761904761905,0.9333333333333333,2
7,run05,50,1.99697012,1.75419651,41.904761904761905,0.9333333333333333,2
7,run05,51,2.099681325,1.782821568,44.285714285714285,1.1,2
7,run05,52,2.786251845,1.848719183,53.80952380952381,1.7666666666666666,2
7,run05,53,2.046683771,1.770663478,42.38095238095238,1,1.9666666666666666
7,run05,54,1.977552016,1.761738521,42.38095238095238,0.9666666666666667,2
7,run05,55,1.918932293,1.751499043,40.95238095238095,0.8666666666666667,2
7,run05,56,2.055326926,1.780092513,43.80952380952381,1.0666666666666667,2
7,run05,57,2.002878148,1.751159099,42.857142857142854,1,2
7,run05,58,2.021234349,1.787033389,42.857142857142854,1,2
7,run05,59,2.016717841,1.77674364,43.33333333333333,1.0333333333333334,2
